date,CD,C,S,ATW,ES,PA,SB,PL,GC,CL,AD,TU
2010-06-09,0.0,-0.0022376,-0.0010052,0.0,0.0014244,-0.0058298,-0.0152288,-0.0007154,-0.0077634,-0.0051548,-0.0044898,-0.000215
2010-06-10,0.0049436,-0.0033196,0.0007816,0.0,-0.0106072,0.002649,-0.0067336,0.0,-0.0037488,-0.0033976,-0.01542,-0.000934
2010-06-11,-0.0021944,-0.0035352,-0.0032152,0.0,-0.0020328,-0.0002224,-0.0084212,0.0,0.003894,0.002301,0.0,0.001508
2010-06-14,0.0027308,-0.0021448,-0.0030676,0.0,-0.0004604,0.0061772,-0.0014396,0.0073464,-0.0028206,-0.0013182,-0.003003,-0.000502
2010-06-15,0.0016068,0.0,0.0001638,0.0,-0.0084156,0.005552,0.0,0.0039004,0.0048552,-0.0035062,-0.0006628,-0.000503
2010-06-16,0.0007396,-0.0011964,-0.0019566,0.0,0.0,-0.000147,-0.0004788,-0.002706,-0.0019374,-0.0020746,-0.0002362,0.000431
2010-06-17,-0.0015216,-0.0005294,-0.000107,0.0,0.0,0.0025036,0.0089512,0.0010896,0.0086694,0.0003688,-0.000401,0.000718
2010-06-18,0.0023824,-0.0011862,-0.0012274,0.0,0.0,0.0041044,0.0069096,0.0037532,0.0045732,0.0002464,-0.0008464,-0.000215
2010-06-21,-0.0005328,0.0030454,-0.0017482,0.0,0.0,0.0016788,-0.015382,0.0,-0.0085548,-0.0006644,-0.0016122,0.0
2010-06-22,-0.002138,0.001473,0.000634,0.0,0.0,-0.0022688,0.0021616,0.0,9.6e-05,0.0021486,0.000863,0.000502
2010-06-23,-0.0036864,0.0034054,-0.0026096,0.0,0.0011984,-0.0064596,0.005822,-0.0069,-0.0027978,0.0043422,0.0001402,0.000789
2010-06-24,-0.0013336,0.0005292,-0.0024268,0.0,0.0062348,-0.0017966,-0.007264,-0.0008272,0.005439,0.0003556,-0.0011008,-0.000287
2010-06-25,0.0024972,0.0021306,5.42e-05,0.0,-0.0015912,0.003285,-0.0040584,0.0,0.0048678,-0.0054166,0.0014274,0.00043
2010-06-28,0.0004148,0.004057,0.0014592,0.0,0.0,-0.0022474,0.0118116,0.0,-0.00852,0.0007188,-0.00035,0.000716
2010-06-29,-0.0076996,0.0046996,-0.001405,0.0,0.0135412,-0.0230586,0.0119188,0.0,0.0018774,0.0062288,-0.0051102,0.000573
2010-06-30,-0.0030536,-0.0155994,-0.0021262,0.0,0.0,-0.013653,-0.0172652,0.0,0.0016794,0.001517,0.001443,-7.2e-05
2010-07-01,0.0011904,-0.0052348,0.000602,0.0,0.0018636,0.0070384,-0.0047992,0.0,-0.0192348,0.0066656,0.0009436,7.2e-05
2010-07-02,0.0,0.000126,-5.46e-05,0.0,0.00296,-0.0010026,-0.0077948,0.0,0.0005442,0.0023352,-0.000436,0.0
2010-07-05,0.0,0.0,0.0,0.0,0.0010908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-06,0.0,0.0,-0.0013712,0.0,-0.0049348,-0.0062592,0.000234,0.0,-0.006312,-0.0008092,-0.0018066,0.0
2010-07-07,0.0,0.0,0.0,0.0,-0.0135964,-0.0009492,-0.0065004,-0.00199,0.0018456,-0.0113688,-0.0036594,-7.2e-05
2010-07-08,0.0,-0.0033364,-0.0031672,0.0,-0.0029284,-0.0008998,-0.0006904,0.0027256,-0.0013464,-0.0073692,-0.0021312,0.0
2010-07-09,0.0,0.0004908,0.0,0.0,-0.0020652,-0.005578,0.009538,-0.002223,0.0068496,-0.0020004,-0.0003258,-0.000286
2010-07-12,0.0,0.0017274,0.0,0.0,-0.0014952,0.0,-0.0129716,0.0024072,-0.0055032,0.0061352,0.0002792,7.2e-05
2010-07-13,0.0017836,0.0,0.0,0.0,0.0,0.0129672,-0.002952,-0.00268,0.0073266,-0.0108656,-0.0013926,-0.000573
2010-07-14,-0.0010772,-0.0086716,0.0,0.0,0.0,-0.0013656,0.0052376,0.0019706,-0.003207,0.0014184,-0.0002542,0.001217
2010-07-15,0.0,0.0,0.0,0.0,0.0,0.00124,-0.007494,-0.0017106,0.0006426,0.0009664,-0.0003232,-7.2e-05
2010-07-16,0.0,0.0,0.0,0.0,0.0,-0.0162044,0.0070356,0.0028286,-0.010116,0.0013814,0.0026232,0.000143
2010-07-19,0.0,0.0,0.0,0.0,0.0,-0.0043356,0.0,-0.0001318,-0.003225,-0.0010498,0.0001402,0.000143
2010-07-20,0.0,0.0,0.0,0.0,-0.00609,-0.0063752,0.0,-0.0012108,0.004881,-0.0012982,-0.0026712,0.000358
2010-07-21,0.0,0.0,-0.0012196,0.0,0.00609,-0.001104,0.0045508,-0.0031152,0.0,0.0018864,0.0011802,0.000572
2010-07-22,0.0024882,0.0,-0.0001012,0.0,0.0,-0.004212,0.0076192,0.0001044,0.0018516,-0.0062528,-0.0037934,-0.000429
2010-07-23,0.0,0.0,-0.0004552,0.0,-0.0047728,-0.0085068,0.0006652,-0.00348,-0.0038598,0.0006464,-0.0005912,-0.000357
2010-07-26,0.0008716,0.0,0.0,0.0,0.0015904,0.0,0.0046268,-0.003296,-0.0023178,-9.96e-05,0.001245,-0.000429
2010-07-27,-0.0008304,0.0012784,0.0,0.0,0.0002714,-0.0035582,-0.0037416,0.0024512,-0.012909,0.0036168,2.26e-05,-0.001002
2010-07-28,-0.0006656,-0.0130996,0.0,0.0,-0.0015882,0.0009594,0.0048352,0.000635,0.0003096,0.0008126,-0.004082,0.001074
2010-07-29,0.0009148,-0.0014814,0.0,0.0,-0.000959,0.009531,0.0,0.0027628,0.0,-0.0035314,0.004488,0.000286
2010-07-30,0.0025664,-0.005938,-0.00309,0.0,0.0002288,0.0,0.0,0.0,0.0,-0.001296,0.0008556,0.000929
2010-08-02,0.001029,0.0010776,-0.0010358,0.0,0.0042526,0.0121648,0.00043,0.0,0.000506,-0.0056576,0.0041172,-0.000143
2010-08-03,0.0002872,0.0,-0.0016658,0.0,-0.0006276,-0.0036076,-0.0128796,-0.0037776,0.0007072,-0.0029484,0.0008008,0.000572
2010-08-04,0.002576,0.0,-0.0021412,0.0,0.002328,-0.0025148,0.0,-8.8e-05,0.002816,0.0001666,0.0014192,-0.0005
2010-08-05,-0.0001632,0.0,-0.000775,0.0,-0.0004468,-0.0016004,0.0,0.0017554,0.0011008,0.0010746,-0.0011528,0.000714
2010-08-06,-0.0049644,0.0,0.0010126,0.0,-0.0014328,-0.003342,0.0040312,-0.000203,0.001994,0.0028454,0.0024594,0.000571
2010-08-09,0.0011956,0.0,-0.0002404,0.0,0.0022364,-0.0033364,0.0,-0.0035742,-0.000896,-0.0019816,-0.000996,-0.000428
2010-08-10,-0.0019392,0.0,0.0,0.0,-0.0021468,-0.0038796,0.0,-0.0007382,-0.0015312,0.002931,-0.0015966,0.0
2010-08-11,-0.0057908,0.0,0.0,0.0,-0.0127572,-0.0024716,0.0,-0.002139,0.0004,0.0053916,-0.0105522,0.000214
2010-08-12,0.000964,0.0,0.0,0.0,-0.0021352,0.0027678,0.0092668,0.0013982,0.0058212,0.00629,-0.002514,-0.000571
2010-08-13,0.0007528,0.0,0.0,0.0,0.0,0.002584,0.0079896,0.0006914,0.0,0.0009594,-0.000318,0.000286
2010-08-16,-0.0009204,0.0,0.0,0.0,-0.0001866,0.0034968,-0.005164,0.0014582,0.0062144,0.000156,0.0014964,0.000785
2010-08-17,0.0047048,0.0,0.0,0.0,-0.0022258,0.0046828,0.006658,-0.0011382,0.0013672,-0.0045012,0.0044556,-0.000285
2010-08-18,0.0,0.0,0.0,0.0,0.0,-0.002764,-0.00128,0.001294,0.0019488,0.002322,-0.0031904,0.000357
2010-08-19,-0.0047224,0.0,-0.0035494,0.0,0.0,-0.0019598,0.0,-0.0011588,0.0025912,0.0029978,-0.004824,0.000357
2010-08-20,-0.0034316,0.0,-0.0016254,0.0,0.0003752,-0.0038944,0.0036356,0.0018364,-0.0042808,0.0049152,0.0004092,0.0
2010-08-23,-0.000505,0.0,0.0003458,0.0,0.0017876,0.0030516,0.0061264,0.0006864,-0.0001952,0.0038472,0.0008856,0.0
2010-08-24,-0.0016076,0.0,0.0,0.0,0.0,0.0002676,0.003548,-0.0011998,0.0031808,0.0069324,-0.0064332,0.000214
2010-08-25,-0.00017,0.0,4.96e-05,0.0,0.0,0.0060844,0.0010376,-0.001271,0.0052304,-0.0048328,-0.0006882,-0.000428
2010-08-26,0.0004456,0.0,-0.003006,0.0,0.0018668,0.004259,-0.0102864,-0.0016648,-0.0023848,-0.0057872,0.0015584,-0.000143
2010-08-27,0.0010782,0.0,-0.002334,0.0,-0.0036218,0.0001384,0.0117348,0.000376,0.0001288,-0.0110704,0.0091254,-0.001285
2010-08-30,-0.0012268,0.0,0.000581,0.0,0.0071472,-0.0018072,0.0,0.0004026,0.0008384,0.0006732,-0.0011296,0.001713
2010-08-31,-0.0015762,0.0,0.0,0.0,-0.000624,0.0007368,-0.001034,0.0012522,0.0035628,0.010876,-0.00375,7.1e-05
2010-09-01,0.0028028,0.0,0.0,0.0,-0.0126424,0.0142916,0.0130356,-0.001616,-0.0014072,-0.009266,0.0045306,-0.000357
2010-09-02,0.0,0.0,-0.0006884,0.0,-0.0014344,0.0038936,0.0051768,-0.0020274,0.0033856,-0.0032652,0.0006008,-0.000143
2010-09-03,0.002916,0.0,-0.0048978,0.0,-0.0025654,0.0046828,-0.0017844,-0.0012168,-0.0014672,0.0010336,0.0051384,-0.000357
2010-09-06,0.0,0.0,0.0,0.0,-0.0001366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-07,-0.0015682,0.0,-0.0033726,0.0,0.0023794,-0.0062052,0.016162,0.0005884,0.00522,0.0,-0.0037176,0.000429
2010-09-08,0.0020674,-0.0015694,-0.0012264,0.0,0.0015132,0.002736,-0.00345,0.0,-0.0010792,0.0,0.0051296,-0.000715
2010-09-09,0.0006636,0.0033334,-0.0017034,0.0,-0.0005474,-0.0040348,0.022772,0.0,-0.0042048,0.0,0.0044136,-0.001217
2010-09-10,-0.0004354,0.0029736,-0.0057268,0.0,-0.001362,-0.0014948,0.0122536,0.0,-0.0028152,0.0,0.0016608,0.0
2010-09-13,0.001612,0.0022268,0.0021588,0.0,0.002026,0.0075692,0.0257528,0.0,0.0003848,0.0,0.0073024,0.0004722
2010-09-14,0.0004534,0.0045774,0.0007182,0.0,-9e-05,0.0177612,0.0168424,0.0,0.0156072,0.0,0.0083672,0.000429
2010-09-15,-0.000474,9.84e-05,0.00429,0.0,0.0008984,0.0041592,-0.0194952,0.0,-0.0018872,0.0,-0.0050096,0.0002142
2010-09-16,2.06e-05,0.0001968,-0.0038592,0.0,0.0003136,-0.00738,0.0191248,0.000731,0.003268,0.0,-0.0022952,7.1e-05
2010-09-17,-0.0007234,0.0065738,0.0182196,0.0,-0.0009856,-0.0027344,-0.0014832,0.0011838,0.0023176,0.0,0.0015894,0.000214
2010-09-20,0.0004344,-0.0034384,0.0,0.0,0.0060552,-0.0027532,-0.0067104,0.0011892,0.0020608,0.0,0.0058578,0.000143
2010-09-21,0.0007836,-0.002502,-0.003296,0.0,-0.0003538,-0.0088644,-0.0067672,-0.0073044,-0.0040648,0.0059568,0.0039822,0.000857
2010-09-22,-0.0011146,0.0001932,0.0062144,0.0,-0.0008874,0.0088276,0.0119912,0.0075612,0.0110824,0.0018308,0.0021656,-0.000143
2010-09-23,-0.0003108,-0.004658,0.002589,0.0,-0.0016968,0.0109376,0.0099792,0.0048186,0.0025928,0.0,-0.0032944,0.000143
2010-09-24,0.001075,0.0252306,0.0230504,0.0,0.0040836,0.0025368,0.029212,-0.0017478,0.0011088,0.0,0.0056272,-0.000214
2010-09-27,0.0001648,-0.006796,0.0014514,0.0,-0.000969,-0.005776,0.0171672,0.0,0.000308,0.0,0.0041296,0.001142
2010-09-28,-0.0009914,-0.0098296,-0.016387,0.0,0.0014104,0.0058828,0.008276,0.0,0.0059456,0.0004648,0.0025704,0.000143
2010-09-29,8.28e-05,0.0036904,-0.010549,0.0,-0.000352,0.0047788,-0.008276,0.0,0.0012816,-0.008588,0.0036696,-0.000143
2010-09-30,0.000558,-0.0070212,0.005576,0.0,-0.0014116,0.0028052,-0.0463792,0.0,-0.000534,-0.009298,-0.002644,0.000855
2010-10-01,0.0034932,-0.024336,-0.035928,0.0,0.0019396,0.0027856,-0.0081216,0.0,0.006233,-0.0075868,0.00392,0.0
2010-10-04,-0.0014348,0.0039532,-0.002581,0.0,-0.0026472,-0.009622,-0.0055856,0.0,-0.000758,0.0014572,-0.0040912,0.000214
2010-10-05,0.0026604,0.007617,0.0097884,0.0,0.0034668,0.0118368,0.020292,0.0,0.017739,-0.0034734,0.0043464,0.000214
2010-10-06,0.0023588,-0.001998,-0.0052938,0.0,0.000174,0.0038448,-0.0043832,0.0,0.0043984,-0.0008352,0.004576,0.00057
2010-10-07,-0.003462,0.006556,0.001677,0.0,0.0002608,-0.000831,0.0427912,-0.0007948,-0.00953,0.003871,0.0034568,0.000498
2010-10-08,0.0021212,0.0229728,0.0378504,0.0,0.0014744,0.0004756,0.0316568,0.0004328,0.007675,0.0,0.004196,0.000285
2010-10-11,8.12e-05,0.0199588,0.0093588,0.0,0.0006056,0.000814,0.0122544,-0.002079,0.006733,0.0,-0.0002512,0.000142
2010-10-12,0.0009344,0.0164704,0.018024,0.0,0.0006908,-0.0027634,0.0156232,-0.00084,-0.005694,0.0,0.0006696,-0.000498
2010-10-13,0.0027504,-0.014543,-0.0016832,0.0,0.0034364,0.0043494,0.002896,0.0028372,0.017495,0.0,0.0047544,0.000213
2010-10-14,-0.0013324,-0.00302,0.010059,0.0,-0.0002568,0.0026048,0.0102112,0.0,0.005233,0.0,-0.000416,-0.000569
2010-10-15,-0.0023932,-0.006069,-0.002714,0.0,0.0004276,-0.004157,-0.0199048,-0.0020032,-0.004068,0.0,-0.001916,0.000356
2010-10-18,-0.0004884,-0.01005,-0.000627,0.0,0.0011952,-0.0002882,0.009372,0.0013758,7.3e-05,-0.0045136,0.004408,7.1e-05
2010-10-19,-0.0037622,-0.019961,-0.002933,0.0,-0.0049756,-0.0032318,0.0181064,-0.0024226,-0.0267,0.0087334,-0.0199888,7.1e-05
2010-10-20,0.0022494,0.048107,0.026707,0.0,0.00378,0.0082236,0.01832,0.0012092,0.006111,0.0,0.0140776,0.000285
2010-10-21,-0.0009462,-0.016793,-0.0070584,0.0,0.000342,-0.0013896,-0.009884,0.0,-0.013915,0.0046906,-0.0050976,-7.1e-05
2010-10-22,-2.06e-05,-0.006098,-0.001237,0.0,0.0017052,0.0015752,-0.0043632,0.0,-0.000377,0.0,0.001515,0.0
2010-10-25,0.0,0.016035,0.015155,0.0,0.00068,0.005918,0.0157808,0.0,0.010421,0.0,0.0097752,0.0
2010-10-26,-0.0011482,0.00429,0.000404,0.0,0.0,0.0106672,-0.0086256,0.0008214,-0.000224,-4.8e-05,-0.0069224,-0.000783
2010-10-27,-0.0010308,0.010645,0.003428,0.0,-0.0013612,-0.0039752,0.0138176,-0.0030444,-0.012008,0.0,-0.0103696,-0.000142
2010-10-28,0.0017286,0.00296,-0.001208,0.0,0.0002556,0.006582,0.010584,0.001646,0.014987,0.0006522,0.00676,0.000996
2010-10-29,0.0001844,0.005055,-0.000202,0.0,0.0001704,0.00986,0.0065816,0.0017728,0.011168,0.0019142,0.0010928,0.00064
2010-11-01,0.0010224,-0.007592,-0.000202,0.0,0.0005526,0.0028036,0.0118304,0.000537,-0.005236,0.0,0.0048584,0.0
2010-11-02,0.0033752,-0.002119,0.000403,0.0,0.0016488,-0.0020316,0.019432,0.0025476,0.004721,-0.0021162,0.0108664,-7.1e-05
2010-11-03,0.0006266,0.00887,0.00342,0.0,0.0007564,-0.0021972,-0.0017208,-0.0076758,-0.014304,-0.0018598,0.000988,0.000213
2010-11-04,0.0010884,0.015439,0.030461,0.0,0.007068,0.0193224,0.0386768,0.0203562,0.033473,0.008394,0.0119248,7.1e-05
2010-11-05,0.001206,-0.003318,0.007182,0.0,0.0017286,0.0063068,0.0013672,0.004416,0.010485,0.001466,-0.000507,-0.000569
2010-11-08,-0.0004218,-0.004163,-0.007182,0.0,-0.000987,0.014546,-0.0013672,0.0007782,0.003993,0.0010504,-0.000406,-0.00064
2010-11-09,0.0,-0.015133,0.04178,0.0,-0.0044622,0.017462,0.028488,0.0170344,0.004968,-0.0016452,-0.005186,-0.000854
2010-11-10,0.0006024,-0.015795,-0.007502,0.0,0.0010768,-0.0254844,-0.0037048,-0.0241734,-0.007747,0.0042816,-0.002143,0.000142
2010-11-11,-0.0028572,-0.005177,0.014206,0.0,-0.0014904,0.0063228,-0.0808768,0.0027498,0.002921,-4.52e-05,-0.0071432,-0.001639
2010-11-12,-0.001254,-0.053299,-0.053366,0.0,-0.0078876,-0.0266346,-0.105568,-0.021399,-0.027334,-0.013548,-0.0089568,4.26e-05
2010-11-15,0.0010116,0.037605,0.013031,0.0,0.000168,0.0068472,0.0201704,0.0004974,0.002191,-0.0002344,0.0020824,-0.0002142
2010-11-16,-0.0054524,-0.052311,-0.052973,0.0,-0.0108042,-0.0319332,-0.0136168,-0.0048036,-0.022279,-0.0116584,-0.0092872,0.000171
2010-11-17,-0.0008612,-0.000834,-0.0123,0.0,0.0014094,0.0081894,0.0077328,-0.0011412,-0.00112,-0.0087872,0.0018906,0.000171
2010-11-18,0.0004306,0.0180834,0.030271,0.0,0.0102762,0.0239736,0.0276308,0.0083676,0.0071712,-0.003377,0.0020864,-0.0001284
2010-11-19,0.0013088,-0.022275,-0.03275,0.0,0.0002514,0.0047348,-0.0309904,0.0025128,-0.0003102,0.0012072,-0.001414,-8.58e-05
2010-11-22,0.0,-0.0052812,0.016204,0.0,-0.000126,-0.0161652,0.0147096,-0.0054696,0.0024318,0.0006064,0.0009992,0.0004704
2010-11-23,-0.0020476,0.0148902,0.014142,0.0,-0.0100182,0.005307,0.0127152,0.000795,0.008673,0.0012184,-0.0121576,0.0004704
2010-11-24,0.0047348,0.0115986,0.013153,0.0,0.0062592,0.0041004,0.0079432,0.0003972,-0.0020472,-0.0062558,0.0041604,-0.0011976
2010-11-25,0.0,0.0,0.0,0.0,0.0017598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-26,-0.0028504,-0.0008022,-0.012551,0.0,-0.0085968,-0.0162186,0.0045356,-0.0049632,-0.007812,0.0001896,-0.0100548,0.0001284
2010-11-29,0.0,0.0005346,-0.002811,0.0,0.0017802,0.0140034,0.000932,0.0002544,0.002343,0.0,-0.0007656,0.000171
2010-11-30,-0.0024596,-0.010515,0.006413,0.0,-0.0023768,0.0070302,-0.0124492,0.007839,0.0,0.0,-0.0014064,0.0007272
2010-12-01,0.0019232,0.0242538,0.031462,0.0,0.0084248,0.0247128,0.0227232,0.0064254,0.0,0.0060504,0.0050346,-0.0008988
2010-12-02,0.0024086,-0.0075592,-0.002908,0.0,0.005958,0.0253446,0.0021724,0.010035,0.0,0.0026642,0.0032448,-0.0001716
2010-12-03,-0.000322,0.0118888,0.014838,0.0,0.0003284,0.004725,0.0261816,0.0055266,0.0,0.0026292,0.0059156,0.0006852
2010-12-06,8.04e-05,-0.0025744,-0.009031,0.0,-0.0007392,-0.0146472,-0.0072536,-0.0051426,0.007005,0.0003346,0.00031,0.0005562
2010-12-07,-0.002018,-0.0067536,-0.000772,0.0,0.0006162,-0.0102108,-0.0172648,-0.0029034,-0.005019,-0.0011622,-0.0043112,-0.001413
2010-12-08,-0.0003644,0.0134316,0.008272,0.0,0.002703,-0.0079584,0.0090896,-0.0084396,-0.018524,-0.0008986,-0.0043344,-0.0009438
2010-12-09,-0.0001216,0.0,-0.011173,0.0,0.0020802,0.0103056,-0.0038264,-0.0009612,0.006906,0.000135,0.0025864,-4.32e-05
2010-12-10,0.0008096,0.0007656,-0.006218,0.0,0.0038964,-0.0071502,0.0064076,-0.001569,-0.005752,-0.0012868,0.0019136,-5.72e-05
2010-12-13,0.0005252,0.0120648,0.022741,0.0,0.0001212,0.0157308,0.0167464,0.0078054,0.009473,0.001871,0.0073104,4.3e-05
2010-12-14,0.0008892,-0.006423,-0.0027504,0.0,0.0003654,0.0124896,0.0021712,0.0059976,0.004561,-0.0006742,0.0016602,-0.0002434
2010-12-15,0.0005244,-0.0073446,0.001339,0.0,-0.0023178,-0.0122508,0.0051632,-0.003465,-0.0077712,0.0008984,-0.0122936,-8.6e-05
2010-12-16,-0.000686,0.005376,-0.005559,0.0,0.003048,-0.0080928,-0.0018568,-0.0021804,-0.0066048,-0.0018914,0.0023248,0.0
2010-12-17,-0.0019436,0.010056,0.004596,0.0,0.0,-0.0033168,0.0175068,0.000141,0.0035724,0.000452,0.001242,0.0002436
2010-12-20,-0.0028108,0.002306,0.0073494,0.0,0.0013362,0.0051288,0.0051736,0.0042816,0.0029892,0.0017602,0.0034032,1.44e-05
2010-12-21,-0.0004088,0.005512,0.0043668,0.0,0.004593,0.006639,-0.0005416,0.0039738,0.0011658,0.001062,0.0012324,-8.6e-05
2010-12-22,0.002,0.007757,0.001672,0.0,0.0012024,0.0017472,0.0059336,0.003015,-0.001079,0.0012538,0.003687,-2.86e-05
2010-12-23,0.0021116,0.00227,0.014924,0.0,-0.0004804,0.002256,0.018068,0.0,-0.004978,0.0020724,0.005607,-0.0001146
2010-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-27,0.000526,0.003622,0.017404,0.0,0.00012,0.0071478,-0.0108448,0.0,0.001807,-0.0018272,-0.000814,-2.86e-05
2010-12-28,0.002942,0.007204,0.001796,0.0,0.0002404,0.0154542,0.019208,0.0,0.016327,0.0021308,0.005682,-0.0001148
2010-12-29,-0.0002408,-0.002246,-0.006841,0.0,0.00048,0.0045864,-0.0094152,0.0,0.005525,-0.0014336,0.007961,-0.0004442
2010-12-30,0.0002812,-0.00858,-0.001084,0.0,-0.00032,-0.0055002,-0.0752488,0.0,-0.005383,-0.0053016,-0.001406,0.0001002
2010-12-31,0.002202,0.019313,0.018987,0.0,-0.0004804,0.0128922,0.046048,0.0,0.010948,0.010038,0.00741,0.0007296
2011-01-03,0.0009572,-0.017048,-0.01095,0.0,0.0039072,-0.0021672,0.0,0.0,0.001053,0.001365,-0.003899,-4.3e-05
2011-01-04,-0.0031192,-0.016424,-0.013026,0.0,0.0,-0.023862,-0.0283264,0.0,-0.031507,-0.0087944,-0.013715,-8.58e-05
2011-01-05,0.0014024,0.026777,0.013992,0.0,0.0030864,0.0046944,0.0275072,0.0,-0.003845,0.0043996,-0.00509,-0.0004872
2011-01-06,0.0,-0.014889,-0.00736,0.0,-0.000948,-0.0097008,-0.0452288,0.000345,-0.001528,-0.0073744,-0.005219,0.0001864
2011-01-07,0.0015572,-0.014652,-0.00331,0.0,-0.0017408,-0.0054444,0.041396,0.0011034,-0.0011808,-0.0023692,0.001333,0.0003008
2011-01-10,-0.0003988,0.011009,0.00467,0.0,-0.000951,-0.0049344,0.009548,0.00149,0.0022716,0.0060512,0.001126,0.0001002
2011-01-11,0.0011152,0.0,-0.01152,0.0,0.0023754,0.0089094,0.0235152,0.008586,0.0044748,0.0,-0.009357,-2.86e-05
2011-01-12,0.0011916,0.021661,0.027123,0.0,0.006132,0.0057512,-0.0130088,0.0101304,0.0006054,0.0,0.009869,-2.86e-05
2011-01-13,-0.0005952,0.018576,0.003434,0.0,-0.0010566,0.0050664,-0.0010712,0.0067806,0.0005184,-0.0012314,0.001308,5.72e-05
2011-01-14,-7.96e-05,0.001314,0.008157,0.0,0.0051544,-0.0172206,-0.0250448,-0.0017124,-0.0116028,0.0005842,-0.008306,-4.32e-05
2011-01-17,0.0,0.0,0.0,0.0,-0.00312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-18,-0.001114,0.011747,0.002076,0.0,0.0063832,0.0150438,0.0101664,0.0042072,0.005563,-0.0005626,0.0074616,0.0
2011-01-19,-0.0014768,-0.017012,0.007513,0.0,-0.0076074,0.0066522,-0.0010928,0.003201,0.0009192,-0.0007514,0.0009784,0.0001716
2011-01-20,-0.00036,0.013546,0.004295,0.0,-0.0010608,-0.002931,0.0005464,-0.0066174,-0.0105438,-0.004393,-0.011272,-0.0009018
2011-01-21,0.0009992,0.019343,0.004833,0.0,0.0016494,0.0006606,0.0189008,0.001086,-0.0024528,-0.001454,0.0013176,0.0002148
2011-01-24,-8e-05,0.0,-0.008566,0.0,0.0041046,-3.66e-05,0.0005336,-0.0003948,0.0015174,-0.0024424,0.0071288,-4.32e-05
2011-01-25,-0.0018008,-0.014148,-0.018117,0.0,-0.0004674,-0.0236484,-0.0123616,-0.0109572,-0.001821,-0.0037204,-0.0042528,0.000558
2011-01-26,0.0017208,0.02009,0.008344,0.0,0.0029166,0.0149634,0.0276808,0.0032082,0.000105,0.0033178,0.0027832,-0.0002574
2011-01-27,0.0005588,-0.013635,0.001321,0.0,0.0010464,0.0068106,0.0188728,0.002229,-0.0022152,-0.0023868,-0.0023736,0.0006006
2011-01-28,-0.00244,-0.010783,-0.001888,0.0,-0.011496,0.0026076,-0.0005112,0.000564,0.0032914,0.0075354,0.0009832,0.000429
2011-01-31,-0.0004416,0.025264,0.013514,0.0,0.0051888,0.002304,0.0050968,-0.001794,-0.0010748,0.0,0.0030232,-0.0001716
2011-02-01,0.0036388,0.008002,0.019934,0.0,0.0094362,0.0024774,0.000508,0.0104238,0.0008514,-0.0016616,0.01182,-0.0006006
2011-02-02,0.0015492,0.002932,0.005104,0.0,-0.0012726,-0.0095646,0.0311224,-0.0013422,-0.001241,0.0003846,-0.0028176,-0.0006012
2011-02-03,-0.0006748,-0.015596,-0.006933,0.0,0.0016194,0.0073062,-0.0382828,0.0069616,0.0031102,-0.0009416,0.0052248,-0.0004296
2011-02-04,0.0008728,0.022265,0.00256,0.0,0.0017304,-0.003,0.020612,0.0005844,-0.0005768,0.0,-0.0007216,-0.0008604
2011-02-07,-0.0009124,0.000415,-0.002194,0.0,0.0040182,0.001977,0.0031464,-0.0005632,-0.0001186,0.0,0.0004808,0.0
2011-02-08,-0.0023104,0.004144,0.008384,0.0,0.0017504,0.0140178,-0.01653,0.005754,0.0069828,0.0,0.0009608,0.0
2011-02-09,0.0004392,0.016407,0.014057,0.0,-0.00076,-0.0086322,0.0092016,-0.0012448,0.000615,0.0,-0.0042536,0.0
2011-02-10,-0.0001398,0.0,-0.008266,0.0,-7.6e-05,-0.0041442,0.0061416,-0.0122952,-0.0013182,0.0,-0.0042768,0.0
2011-02-11,0.0033012,0.006084,-0.00434,0.0,0.0025792,-0.004467,-0.0214848,-0.007848,-0.0008802,0.0,-0.0015384,0.0
2011-02-14,-0.0007928,-0.017541,-0.0102,0.0,7.56e-05,0.0132306,-0.0083896,0.0064504,0.002067,0.0008996,0.000972,0.0
2011-02-15,0.0001984,-0.02669,-0.024276,0.0,-0.000378,0.0051546,-0.0160032,0.0016152,0.0038946,0.002632,-0.0051984,0.0
2011-02-16,0.0014256,0.000845,-0.003006,0.0,0.0019628,-0.0010704,0.0135452,0.00122,0.0004794,-0.0006158,0.0065736,0.0
2011-02-17,0.0003556,0.038522,0.0198744,0.0,0.0022548,0.0032052,-0.0043148,0.00404,0.0043428,-0.002264,0.0068408,0.0
2011-02-18,-0.0007904,-0.00448,-0.023201,0.0,0.002022,0.0103866,-0.0055736,-0.0002168,0.0015126,-0.0024634,0.0015208,0.0
2011-02-21,0.0,0.0,0.0,0.0,-0.0057468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-22,-0.0014668,-0.05022,-0.0310818,0.0,-0.0069468,-0.0374838,0.0,-0.0250048,0.0053712,0.0,-0.0133072,0.0
